image_name,model_name,channel_segment,channel_nuclei,channel_axis,invert,normalize,diameter,do_3D,flow_threshold,cellprob_threshold,interp,min_size,max_size_fraction,niter,stitch_threshold,tile_overlap,type,duration,are,precision,recall,f1,jaccard_sklearn,jaccard_cellpose
20240305_P013T_A003_cropped_isotropic,yeast_PhC_cp3,0,0,,True,True,17,True,0.7,0.1,False,15,0.5,100,0.0,0.1,Nuclei,5.979993104934692,0.7934079803848163,0.13043380535046553,0.4964770117542311,0.2065920196151837,0.07500189717868927,0.0013524990237467984
20240305_P013T_A003_cropped_isotropic,deepbacs_cp3,0,0,,True,True,30,True,0.1,0.1,False,15,0.5,100,0.0,0.1,Nuclei,3.3797030448913574,0.7745418765829926,1.0,0.12705145276770993,0.2254581234170074,0.9907402184594747,nan
20240305_P013T_A003_cropped_isotropic,deepbacs_cp3,0,0,,False,True,70,True,0.5,0.0,False,15,0.5,100,0.0,0.1,Nuclei,3.523418664932251,0.678776837933729,0.24630426098167243,0.46164172710226736,0.32122316206627094,0.9895547794786451,nan
20240305_P013T_A003_cropped_isotropic,cyto3,0,0,,False,True,17,True,0.7,0.1,False,15,0.5,100,0.0,0.1,Nuclei,3.550291061401367,0.3204577717424003,0.5205138500764704,0.9784933808413603,0.6795422282575997,0.9814047816954656,nan
20240305_P013T_A003_cropped_isotropic,yeast_PhC_cp3,0,0,,False,True,70,True,0.3,0.1,False,15,0.5,100,0.0,0.1,Nuclei,3.5229620933532715,0.7772014173570467,0.8806458922761584,0.12753170203544786,0.22279858264295335,0.9838149244507958,nan
20240305_P013T_A003_cropped_isotropic,cyto2_cp3,0,0,,True,True,10,True,0.1,0.5,False,15,0.5,100,0.0,0.1,Nuclei,3.6097679138183594,0.8135694867058818,0.28419495904241554,0.13871267842955518,0.18643051329411825,0.9837140912104411,nan
20240305_P013T_A003_cropped_isotropic,yeast_PhC_cp3,0,0,,False,False,100,True,0.1,0.0,False,15,0.5,100,0.0,0.1,Nuclei,4.6429688930511475,0.7873721196651311,0.5832940609081031,0.13001021886427772,0.21262788033486893,0.7240127346178136,0.0033414852012741266
20240305_P013T_A003_cropped_isotropic,cyto3,0,0,,True,False,50,True,0.7,0.2,False,15,0.5,100,0.0,0.1,Nuclei,7.769988059997559,0.7925731101329574,0.11783628773920451,0.8653503765327344,0.20742688986704266,0.12561588195869644,0.0018001873778958559
20240305_P013T_A003_cropped_isotropic,cyto2_cp3,0,0,,True,False,70,True,0.3,0.0,False,15,0.5,100,0.0,0.1,Nuclei,5.958028078079224,0.7015998426456274,0.24553833018866364,0.3802678334685065,0.2984001573543726,0.009264387170656337,0.0017038785883722696
20240305_P013T_A003_cropped_isotropic,yeast_BF_cp3,0,0,,False,False,30,True,0.3,0.1,False,15,0.5,100,0.0,0.1,Nuclei,3.376939058303833,0.7745418765829926,1.0,0.12705145276770993,0.2254581234170074,0.9907402184594747,nan
20240305_P013T_A003_cropped_isotropic,cyto2_cp3,0,0,,True,False,10,True,0.5,0.2,False,15,0.5,100,0.0,0.1,Nuclei,5.840863943099976,0.7016463105777748,0.24547243922448522,0.38027496618200707,0.2983536894222251,0.009268282644242794,0.0017037817260449845
20240305_P013T_A003_cropped_isotropic,tissuenet_cp3,0,0,,False,True,30,True,0.1,0.0,False,15,0.5,100,0.0,0.1,Nuclei,3.523632049560547,0.7683766849573863,0.7138503615763802,0.13823886821333814,0.23162331504261374,0.9905983843804085,nan
20240305_P013T_A003_cropped_isotropic,cyto2_cp3,0,0,,True,False,70,True,0.1,0.2,False,15,0.5,100,0.0,0.1,Nuclei,5.91299033164978,0.7016463105777748,0.24547243922448522,0.38027496618200707,0.2983536894222251,0.009268282644242794,0.0017037817260449845
20240305_P013T_A003_cropped_isotropic,yeast_PhC_cp3,0,0,,False,False,50,True,0.3,0.0,False,15,0.5,100,0.0,0.1,Nuclei,4.336911201477051,0.7873721196651311,0.5832940609081031,0.13001021886427772,0.21262788033486893,0.7240127346178136,0.0033414852012741266
20240305_P013T_A003_cropped_isotropic,bact_fluor_cp3,0,0,,False,True,100,True,0.7,0.1,False,15,0.5,100,0.0,0.1,Nuclei,3.606630802154541,0.7637954680058299,0.1421978171269641,0.6969703383006971,0.23620453199417005,0.9824368459296866,nan
20240305_P013T_A003_cropped_isotropic,cyto2,0,0,,True,True,70,True,0.7,0.2,False,15,0.5,100,0.0,0.1,Nuclei,3.5936009883880615,0.33834050185364684,0.5094086846239568,0.9437145920377521,0.6616594981463533,0.9802384748618561,nan
20240305_P013T_A003_cropped_isotropic,bact_phase_cp3,0,0,,False,False,100,True,0.1,0.1,False,15,0.5,100,0.0,0.1,Nuclei,3.824953079223633,0.7754181272582592,0.9734120057339825,0.1269337721342233,0.2245818727417408,0.9177803349382371,0.0019898043379923515
20240305_P013T_A003_cropped_isotropic,yeast_PhC_cp3,0,0,,True,True,10,True,0.3,0.1,False,15,0.5,100,0.0,0.1,Nuclei,6.175899267196655,0.7934079803848163,0.13043380535046553,0.4964770117542311,0.2065920196151837,0.07500189717868927,0.0013524990237467984
20240305_P013T_A003_cropped_isotropic,livecell_cp3,0,0,,False,False,50,True,0.7,0.5,False,15,0.5,100,0.0,0.1,Nuclei,3.4416420459747314,0.7745418765829926,1.0,0.12705145276770993,0.2254581234170074,0.9907402184594747,nan
20240305_P013T_A003_cropped_isotropic,yeast_PhC_cp3,0,0,,False,False,70,True,0.5,0.2,False,15,0.5,100,0.0,0.1,Nuclei,4.457856178283691,0.787385302672064,0.5833442789581584,0.1299978674944345,0.212614697327936,0.7243596916365649,0.0033212375991139888
20240305_P013T_A003_cropped_isotropic,nuclei,0,0,,True,True,70,True,0.1,0.2,False,15,0.5,100,0.0,0.1,Nuclei,3.5154130458831787,0.7745418765829926,1.0,0.12705145276770993,0.2254581234170074,0.9901296284534158,nan
20240305_P013T_A003_cropped_isotropic,tissuenet_cp3,0,0,,False,False,10,True,0.7,0.5,False,15,0.5,100,0.0,0.1,Nuclei,5.806532859802246,0.7812670840865823,0.4861006394170814,0.14111569313263805,0.21873291591341765,0.37414464558028376,0.0030452871217038894
20240305_P013T_A003_cropped_isotropic,nuclei,0,0,,True,True,100,True,0.5,0.1,False,15,0.5,100,0.0,0.1,Nuclei,3.612927198410034,0.7745418765829926,1.0,0.12705145276770993,0.2254581234170074,0.9889591509190214,nan
20240305_P013T_A003_cropped_isotropic,cyto,0,0,,True,False,70,True,0.7,0.2,False,15,0.5,100,0.0,0.1,Nuclei,5.215654134750366,0.4043069807964986,0.9095399559646165,0.4428742907712749,0.5956930192035015,0.008795751025730216,0.003416560309529048
20240305_P013T_A003_cropped_isotropic,cyto2,0,0,,False,True,100,True,0.3,0.1,False,15,0.5,100,0.0,0.1,Nuclei,5.601238965988159,0.786857708350708,0.6183162252245564,0.12876463547323436,0.21314229164929197,0.376918705278559,0.001807929179893876
20240305_P013T_A003_cropped_isotropic,cyto2,0,0,,False,True,30,True,0.5,0.5,False,15,0.5,100,0.0,0.1,Nuclei,3.58502197265625,0.14488756874086406,0.7633561743323829,0.9719407897958221,0.8551124312591359,0.976514076374879,nan
20240305_P013T_A003_cropped_isotropic,cyto3,0,0,,False,False,30,True,0.7,0.2,False,15,0.5,100,0.0,0.1,Nuclei,7.574020862579346,0.7940863175960563,0.11661216648661811,0.8792189169363807,0.20591368240394373,0.12560475968648607,0.0018003980548614166
20240305_P013T_A003_cropped_isotropic,cyto2,0,0,,False,True,50,True,0.5,0.5,False,15,0.5,100,0.0,0.1,Nuclei,3.5952460765838623,0.6992775694534393,0.33549829464324715,0.2724788112480893,0.30072243054656067,0.9757272592237702,nan
20240305_P013T_A003_cropped_isotropic,cyto2,0,0,,False,True,50,True,0.7,0.5,False,15,0.5,100,0.0,0.1,Nuclei,3.5749118328094482,0.6992775694534393,0.33549829464324715,0.2724788112480893,0.30072243054656067,0.9757272592237702,nan
20240305_P013T_A003_cropped_isotropic,nuclei,0,0,,False,True,70,True,0.3,0.0,False,15,0.5,100,0.0,0.1,Nuclei,3.48103404045105,0.7745418765829926,1.0,0.12705145276770993,0.2254581234170074,0.9907148673203956,nan
20240305_P013T_A003_cropped_isotropic,cyto2,0,0,,False,True,50,True,0.5,0.1,False,15,0.5,100,0.0,0.1,Nuclei,3.59578800201416,0.6616906123293285,0.34290175381456806,0.3338384038788108,0.3383093876706714,0.9744381828206893,nan
20240305_P013T_A003_cropped_isotropic,cyto3,0,0,,True,False,30,True,0.1,0.5,False,15,0.5,100,0.0,0.1,Nuclei,7.6007349491119385,0.792664730805473,0.11774990027578543,0.8668245518384228,0.20733526919452705,0.12594927772434286,0.0018010701519055499
